tconst	parentTconst	seasonNumber	episodeNumber
tt4655358	tt0458290	7	4
tt4655360	tt0458290	7	1
tt4655362	tt0458290	7	3
tt4655364	tt0458290	7	2
tt4655768	tt2427220	3	8
tt4656644	tt2427220	3	6
tt4656710	tt1578873	6	8
tt4656878	tt1578873	6	11
tt4656880	tt1578873	6	20
tt4657658	tt4577466	1	7
tt4658458	tt4635276	1	4
tt4658784	tt1794595	2	34
tt4659030	tt1794595	2	31
tt4659554	tt2262532	3	4
tt4659562	tt2262532	3	5
tt4659566	tt2262532	3	6
tt4660482	tt0182576	13	18
tt4661082	tt3955998	2	1
tt4662772	tt3986586	1	2
tt4662786	tt3986586	1	6
tt4662788	tt3986586	1	4
tt4662794	tt3986586	1	5
tt4662796	tt3986586	1	3
tt4662798	tt3986586	1	9
tt4662800	tt3986586	1	8
tt4662802	tt3986586	1	7
tt4662804	tt3986586	1	11
tt4662806	tt3986586	1	10
tt4662810	tt3986586	1	13
tt4662812	tt3986586	1	12
tt4663908	tt3551796	1	13
tt4664334	tt1882927	7	16
tt4664654	tt4574366	1	8
tt4665528	tt1794595	2	38
tt4666740	tt0852863	4	30
tt4667104	tt2644032	7	3
tt4667112	tt2644032	7	4
tt4667606	tt1758772	4	14
tt4668078	tt1794595	2	39
tt4668450	tt0413573	12	1
tt4669462	tt3270208	2	1
tt4669464	tt3270208	2	2
tt4669466	tt3270208	2	3
tt4669468	tt3270208	2	4
tt4669470	tt3270208	\N	\N
tt4669474	tt3270208	2	6
tt4669476	tt3270208	2	7
tt4669482	tt3270208	2	8
tt4669484	tt3270208	2	9
tt4669488	tt3270208	2	10
tt4669490	tt3270208	2	11
tt4669494	tt3270208	2	12
tt4669496	tt3270208	2	13
tt4669500	tt3270208	2	14
tt4669504	tt3270208	2	15
tt4669508	tt3270208	2	16
tt4669512	tt3270208	2	17
tt4669514	tt3270208	2	18
tt4669518	tt3270208	2	19
tt4669520	tt3270208	2	20
tt4669526	tt3270208	2	21
tt4669528	tt3270208	2	22
tt4669530	tt3270208	2	23
tt4669534	tt3270208	2	24
tt4669540	tt3270208	2	25
tt4669544	tt3270208	2	26
tt4670536	tt2427220	3	9
tt4670538	tt2427220	3	10
tt4670876	tt0460627	11	1
tt4672180	tt4635276	1	1
tt4672182	tt4635276	1	2
tt4672184	tt4635276	1	3
tt4672186	tt4635276	1	8
tt4672216	tt4635276	1	6
tt4672218	tt4635276	1	5
tt4672360	tt3807034	1	6
tt4672364	tt3807034	1	7
tt4672368	tt3807034	1	8
tt4672372	tt3807034	1	9
tt4672376	tt3807034	1	10
tt4673468	tt3516878	2	1
tt4673476	tt3488298	2	1
tt4673478	tt1843230	5	1
tt4673482	tt2477230	3	1
tt4674608	tt4635276	1	9
tt4674610	tt4635276	1	7
tt4674612	tt4635276	1	10
tt4676054	tt1837576	5	1
tt4676406	tt1794595	2	37
tt4677294	tt1839578	5	1
tt4678658	tt1794595	2	41
tt4679172	tt1839578	5	2
tt4679178	tt1839578	5	3
tt4679184	tt1839578	5	5
tt4679188	tt1839578	5	6
tt4679194	tt1839578	5	7
tt4679198	tt1839578	5	4
tt4679200	tt1839578	5	9
tt4679202	tt1839578	5	8
tt4679206	tt1839578	5	10
tt4679208	tt1839578	5	11
tt4679212	tt1839578	5	12
tt4679214	tt1839578	5	13
tt4680976	tt1794595	2	42
tt4684720	tt4635282	1	1
tt4684724	tt4635282	1	2
tt4684726	tt4635282	1	3
tt4684730	tt4635282	1	4
tt4684732	tt4635282	1	6
tt4684734	tt4635282	1	5
tt4684736	tt4635282	1	7
tt4684740	tt4635282	1	8
tt4686048	tt1991564	3	2
tt4686242	tt1794595	2	44
tt4686380	tt4677934	1	4
tt4687316	tt2644032	7	5
tt4688834	tt1307510	5	1
tt4688836	tt1307510	5	2
tt4688840	tt1307510	5	3
tt4688846	tt1307510	5	4
tt4688852	tt1307510	5	5
tt4688856	tt1307510	5	6
tt4692256	tt4679310	1	4
tt4692712	tt0460627	10	22
tt4693302	tt1794595	2	45
tt4693474	tt0182576	14	4
tt4694500	tt1828327	5	1
tt4694634	tt0449545	8	1
tt4694640	tt0449545	8	3
tt4694642	tt0449545	8	6
tt4695114	tt1794595	2	46
tt4695334	tt1307510	5	7
tt4695342	tt1307510	5	8
tt4695344	tt1307510	5	9
tt4695346	tt1307510	5	10
tt4696414	tt1758772	4	15
tt4696772	tt3604232	1	15
tt4696776	tt3604232	1	16
tt4696780	tt3604232	1	17
tt4696788	tt3604232	1	18
tt4696934	tt3107288	2	3
tt4697090	tt1794595	2	47
tt4697116	tt1991564	3	22
tt4697778	tt3729898	1	2
tt4697804	tt4428122	1	1
tt4699526	tt1794595	2	48
tt4699978	tt4428122	1	14
tt4700490	tt1882927	7	18
tt4700918	tt2644032	7	6
tt4701392	tt3040912	2	1
tt4701876	tt1794595	2	49
tt4703378	tt4438250	1	61
tt4703896	tt4580372	1	1
tt4703902	tt4580372	1	2
tt4703912	tt4580372	1	3
tt4703922	tt4580372	1	4
tt4703924	tt4580372	1	5
tt4703930	tt4580372	1	6
tt4703936	tt4580372	1	7
tt4703938	tt4580372	1	8
tt4703944	tt4580372	1	9
tt4703946	tt4580372	1	10
tt4703948	tt4580372	1	11
tt4703950	tt4580372	1	12
tt4703954	tt4580372	1	13
tt4704362	tt4598844	1	7
tt4704902	tt3961956	2	6
tt4705424	tt1991564	4	22
tt4705588	tt0452046	11	1
tt4708780	tt3604232	1	19
tt4708786	tt3604232	1	20
tt4708790	tt3604232	1	21
tt4708792	tt3604232	1	23
tt4708794	tt3604232	1	25
tt4708796	tt3604232	1	24
tt4708800	tt3604232	1	22
tt4708802	tt3604232	1	26
tt4708830	tt0449545	9	1
tt4710806	tt1794595	2	51
tt4713652	tt3609352	2	1
tt4714060	tt1794595	2	52
tt4715596	tt1758772	4	16
tt4715994	tt3729898	1	3
tt4716766	tt4061080	1	3
tt4716772	tt4061080	1	4
tt4716776	tt4061080	1	5
tt4717036	tt1261356	7	158
tt4717524	tt1794595	2	27
tt4719204	tt4669250	1	4
tt4719358	tt1794595	2	26
tt4719614	tt1520211	6	3
tt4719620	tt1520211	6	4
tt4719650	tt1520211	6	5
tt4719674	tt1520211	6	6
tt4721436	tt2644032	7	7
tt4721446	tt2644032	7	8
tt4722200	tt0247882	5	19
tt4724474	tt4428122	1	2
tt4724476	tt4428122	1	6
tt4724478	tt4428122	1	4
tt4724480	tt4428122	1	3
tt4724482	tt4428122	1	5
tt4724484	tt4428122	1	10
tt4724486	tt4428122	1	9
tt4724488	tt4428122	1	7
tt4724492	tt4428122	1	11
tt4724494	tt4428122	1	8
tt4724496	tt4428122	1	13
tt4724498	tt4428122	1	12
tt4724572	tt0449545	9	2
tt4728294	tt1578873	7	20
tt4728442	tt1794595	2	28
tt4728696	tt0247882	6	18
tt4728698	tt0247882	6	3
tt4728700	tt0247882	6	5
tt4728702	tt0247882	6	20
tt4728704	tt0247882	6	26
tt4728706	tt0247882	6	4
tt4728708	tt0247882	5	13
tt4728710	tt0247882	5	12
tt4728712	tt0247882	5	11
tt4728714	tt0247882	5	10
tt4728716	tt0247882	5	5
tt4728718	tt0247882	6	22
tt4728720	tt0247882	6	19
tt4728722	tt0247882	6	17
tt4728724	tt0247882	6	10
tt4728726	tt0247882	6	6
tt4728728	tt0247882	6	1
tt4729956	tt0449545	9	3
tt4731490	tt2661044	3	2
tt4731492	tt2661044	3	4
tt4731494	tt2661044	3	3
tt4731496	tt2661044	3	5
tt4731498	tt2661044	3	6
tt4731502	tt2661044	3	7
tt4732618	tt1758772	4	17
tt4733762	tt2262532	3	7
tt4733768	tt2262532	3	8
tt4734380	tt0423747	1	15
tt4736310	tt0247882	7	15
tt4736312	tt0247882	7	9
tt4738452	tt2177489	4	13
tt4738612	tt3100634	\N	\N
tt4742280	tt4061080	1	6
tt4742284	tt4061080	1	7
tt4742294	tt4061080	1	8
tt4742296	tt4061080	1	9
tt4745648	tt2139371	3	26
tt4745698	tt2139371	3	23
tt4745704	tt2139371	3	24
tt4746380	tt2139371	3	25
tt4746398	tt2139371	3	27
tt4746404	tt2139371	3	28
tt4758690	tt1758772	4	18
tt4760106	tt2754876	10	1
tt4761182	tt0247882	8	40
tt4761798	tt2392179	1	16
tt4762322	tt1758772	4	19
tt4763006	tt2392179	2	22
tt4763012	tt2392179	2	18
tt4763172	tt3729898	1	5
tt4765782	tt2193021	4	2
tt4766490	tt1794595	2	36
tt4768096	tt2177489	4	14
tt4769400	tt0247882	8	2
tt4771610	tt0449545	9	4
tt4771616	tt0449545	9	5
tt4771618	tt0449545	9	6
tt4772382	tt3729898	1	4
tt4772384	tt3729898	1	6
tt4776068	tt1520211	6	10
tt4776070	tt1520211	6	11
tt4776072	tt1520211	6	12
tt4776078	tt1520211	6	13
tt4776082	tt1520211	6	14
tt4776088	tt1520211	6	15
tt4776482	tt1357590	\N	\N
tt4776694	tt2188671	5	1
tt4776986	tt2188671	4	1
tt4777124	tt0203259	17	2
tt4777126	tt0203259	17	3
tt4777542	tt4465472	1	1
tt4778756	tt4630518	1	6
tt4779590	tt4694268	1	2
tt4780302	tt3149010	4	2
tt4783516	tt4763642	1	3
tt4783520	tt4763642	1	2
tt4783522	tt4763642	1	1
tt4783524	tt4763642	1	4
tt4783526	tt4763642	1	7
tt4783528	tt4763642	1	8
tt4783530	tt4763642	1	10
tt4783532	tt4763642	1	15
tt4783534	tt4763642	1	19
tt4783536	tt4763642	1	17
tt4783538	tt4763642	1	9
tt4783540	tt4763642	1	23
tt4783542	tt4763642	1	16
tt4783544	tt4763642	1	5
tt4783546	tt4763642	1	12
tt4783548	tt4763642	1	11
tt4783550	tt4763642	1	6
tt4783552	tt4763642	1	24
tt4783554	tt4763642	1	20
tt4783556	tt4763642	1	18
tt4783558	tt4763642	1	21
tt4783560	tt4763642	1	22
tt4783562	tt4763642	1	13
tt4783564	tt4763642	1	14
tt4783566	tt4763642	1	26
tt4783568	tt4763642	2	9
tt4783570	tt4763642	1	25
tt4783572	tt4763642	2	1
tt4783574	tt4763642	2	13
tt4783576	tt4763642	2	14
tt4783578	tt4763642	2	3
tt4783580	tt4763642	2	6
tt4783582	tt4763642	2	11
tt4783584	tt4763642	2	4
tt4783586	tt4763642	2	5
tt4783588	tt4763642	2	16
tt4783590	tt4763642	2	15
tt4783592	tt4763642	2	18
tt4783594	tt4763642	2	19
tt4783596	tt4763642	2	17
tt4783598	tt4763642	2	10
tt4783600	tt4763642	2	20
tt4783602	tt4763642	2	2
tt4783604	tt4763642	2	12
tt4783606	tt4763642	2	7
tt4783608	tt4763642	2	8
tt4783610	tt4763642	2	21
tt4783612	tt4763642	2	24
tt4783614	tt4763642	2	26
tt4783616	tt4763642	2	22
tt4783618	tt4763642	2	23
tt4783620	tt4763642	2	25
tt4789088	tt4778664	1	1
tt4789094	tt4778664	1	2
tt4789100	tt4778664	1	3
tt4789104	tt1837576	5	3
tt4789108	tt4778664	1	4
tt4789116	tt1837576	5	4
tt4789156	tt1837576	5	5
tt4789430	tt3067206	5	30
tt4790626	tt2136138	2	25
tt4790846	tt2177489	4	15
tt4792250	tt4778664	1	5
tt4792252	tt4778664	1	6
tt4795542	tt1991564	4	9
tt4799894	tt2661044	3	8
tt4799896	tt2661044	3	9
tt4799898	tt2661044	3	10
tt4799900	tt2661044	3	12
tt4799902	tt2661044	3	11
tt4799908	tt2661044	3	13
tt4799910	tt1843230	5	2
tt4799912	tt1843230	5	3
tt4799914	tt1843230	5	4
tt4799922	tt1843230	5	5
tt4799960	tt1843230	5	7
tt4799998	tt1843230	5	8
tt4800000	tt1843230	5	9
tt4800062	tt2372162	4	2
tt4800742	tt2262532	3	9
tt4800768	tt2262532	3	10
tt4800986	tt5339266	1	7
tt4806004	tt3107288	2	4
tt4807382	tt2817246	2	3
tt4808680	tt3768572	2	1
tt4814088	tt4801488	1	12
tt4815738	tt3541430	1	5
tt4816080	tt4778664	1	7
tt4816086	tt4778664	1	8
tt4816288	tt3711100	1	59
tt4817660	tt1856010	4	2
tt4817664	tt1856010	4	3
tt4817670	tt1856010	4	4
tt4817910	tt2632424	3	2
tt4817916	tt2632424	3	3
tt4818008	tt2224452	4	10
tt4818116	tt2177489	4	19
tt4818206	tt3107288	2	5
tt4819628	tt2610260	4	23
tt4820328	tt4816058	1	1
tt4820346	tt4816058	1	4
tt4820348	tt4816058	1	5
tt4820352	tt4816058	1	6
tt4820364	tt4816058	1	2
tt4820392	tt4816058	1	7
tt4820394	tt4816058	1	8
tt4820400	tt4816058	1	9
tt4820410	tt4816058	1	10
tt4820414	tt4816058	1	11
tt4820416	tt4816058	1	12
tt4820424	tt4816058	1	13
tt4823528	tt2177489	4	17
tt4823556	tt4677934	1	5
tt4823560	tt4677934	1	2
tt4829444	tt4591680	1	3
tt4829504	tt2632424	3	4
tt4829506	tt2632424	3	5
tt4831428	tt4826798	\N	\N
tt4831666	tt1578873	6	12
tt4831960	tt4623604	1	1
tt4832964	tt4772190	1	5
tt4833464	tt4623604	1	2
tt4833576	tt2136138	2	27
tt4835328	tt3526078	2	2
tt4835722	tt3398228	2	2
tt4835724	tt3398228	2	3
tt4835728	tt3398228	2	5
tt4835730	tt3398228	2	4
tt4835732	tt3398228	2	6
tt4835736	tt3398228	2	8
tt4835738	tt3398228	2	7
tt4835740	tt3398228	2	9
tt4835746	tt3398228	2	10
tt4835748	tt3398228	2	11
tt4835752	tt3398228	2	12
tt4835758	tt3526078	2	3
tt4835812	tt3526078	2	4
tt4835880	tt3526078	2	5
tt4835902	tt3526078	2	6
tt4835934	tt3526078	2	7
tt4835960	tt3526078	2	8
tt4835994	tt3526078	2	9
tt4836034	tt3526078	2	10
tt4836162	tt2825136	3	4
tt4836428	tt2373743	1	6
tt4837892	tt3526078	2	11
tt4837982	tt3526078	2	12
tt4838098	tt3526078	2	13
tt4838244	tt3107288	2	6
tt4841276	tt2183404	4	1
tt4841860	tt1758772	4	20
tt4841906	tt4094300	1	1
tt4842970	tt1781834	2	5
tt4843368	tt1578873	6	13
tt4844246	tt2183641	4	1
tt4844484	tt2632424	3	6
tt4844486	tt2632424	3	7
tt4846212	tt2193021	4	3
tt4847022	tt1796960	5	5
tt4847144	tt2710394	3	2
tt4848198	tt2372162	4	3
tt4848704	tt3107288	2	7
tt4848902	tt0182576	14	1
tt4848904	tt0182576	14	3
tt4848906	tt0182576	14	2
tt4848908	tt0182576	14	5
tt4848910	tt0182576	14	9
tt4848912	tt0182576	14	10
tt4849388	tt2177489	4	20
tt4849396	tt2177489	4	21
tt4849398	tt2177489	4	22
tt4850916	tt3970684	3	4
tt4851234	tt2644032	7	9
tt4851592	tt0241383	17	56
tt4852488	tt2365946	3	1
tt4852680	tt0247852	4	5
tt4853166	tt1991564	4	23
tt4853168	tt1991564	4	16
tt4853170	tt1991564	4	18
tt4853172	tt1991564	4	21
tt4853176	tt1991564	4	14
tt4854000	tt2193021	4	4
tt4854216	tt0262151	13	3
tt4855580	tt3612510	6	7
tt4857182	tt3107288	2	8
tt4857906	tt0460681	11	2
tt4857918	tt0460681	11	3
tt4859064	tt2193021	4	5
tt4859296	tt2193021	4	7
tt4859298	tt2193021	4	6
tt4859300	tt2193021	4	8
tt4859302	tt2193021	4	9
tt4859306	tt3107288	2	9
tt4859308	tt3107288	2	10
tt4859602	tt1405406	7	4
tt4859604	tt1405406	7	3
tt4859606	tt1405406	7	2
tt4859608	tt1405406	7	5
tt4859610	tt1405406	7	7
tt4859614	tt1405406	7	6
tt4859616	tt1405406	7	8
tt4859618	tt1405406	7	10
tt4859620	tt1405406	7	9
tt4859622	tt2632424	3	9
tt4859624	tt2632424	3	10
tt4859626	tt2632424	3	8
tt4859628	tt2632424	3	11
tt4859630	tt2632424	3	12
tt4859634	tt1578873	6	15
tt4859638	tt1578873	6	14
tt4859640	tt1578873	6	17
tt4859642	tt1578873	6	16
tt4859644	tt1578873	6	18
tt4859646	tt1578873	6	19
tt4862532	tt2193021	4	10
tt4862534	tt2193021	4	11
tt4862536	tt2193021	4	13
tt4862538	tt2193021	4	12
tt4862540	tt2193021	4	15
tt4862542	tt2193021	4	14
tt4862544	tt2193021	4	16
tt4862546	tt2193021	4	17
tt4862548	tt2193021	4	20
tt4862550	tt2193021	4	19
tt4862552	tt2193021	4	18
tt4862554	tt2193021	4	23
tt4862556	tt2193021	4	21
tt4862558	tt2193021	4	22
tt4863430	tt0182576	14	11
tt4863440	tt0182576	14	12
tt4863446	tt0182576	15	2
tt4863448	tt0182576	14	15
tt4863452	tt0182576	14	16
tt4863454	tt0182576	14	18
tt4863460	tt0182576	14	17
tt4863464	tt0182576	14	20
tt4863468	tt0182576	14	6
tt4863478	tt0182576	14	8
tt4863480	tt0182576	14	19
tt4863488	tt0182576	14	7
tt4863490	tt0182576	14	13
tt4863498	tt0182576	14	14
tt4864688	tt4816058	2	1
tt4868836	tt1843230	5	6
tt4869752	tt1595859	6	1
tt4870162	tt4623604	1	3
tt4870168	tt4623604	1	4
tt4870242	tt4623604	1	5
tt4870246	tt4623604	1	6
tt4870248	tt4623604	1	8
tt4870254	tt4623604	1	10
tt4870622	tt2817246	2	4
tt4871936	tt4724086	2	3
tt4872226	tt4591680	1	2
tt4872228	tt4591680	1	4
tt4875630	tt3643016	\N	\N
tt4884076	tt4816058	2	2
tt4884078	tt4816058	2	3
tt4884082	tt4816058	2	4
tt4884084	tt4816058	2	5
tt4884086	tt4816058	2	6
tt4884088	tt4816058	2	8
tt4884090	tt4816058	2	9
tt4884092	tt4816058	2	10
tt4884094	tt4816058	2	7
tt4884096	tt4816058	2	11
tt4884106	tt4816058	2	12
tt4884110	tt4816058	2	13
tt4884838	tt4816058	1	3
tt4884850	tt4816058	3	1
tt4884854	tt4816058	3	2
tt4884858	tt4816058	3	3
tt4884860	tt4816058	3	4
tt4884864	tt4816058	3	5
tt4884872	tt4816058	3	6
tt4884874	tt4816058	3	7
tt4884880	tt4816058	3	8
tt4884882	tt4816058	3	9
tt4884884	tt4816058	3	10
tt4884888	tt4816058	3	11
tt4884894	tt4816058	3	12
tt4885842	tt0262151	17	3
tt4885844	tt0262151	17	4
tt4886606	tt3501074	2	2
tt4887318	tt3609352	2	2
tt4887320	tt3609352	2	3
tt4888556	tt4869944	2	2
tt4888796	tt2817246	2	2
tt4888836	tt3488298	2	2
tt4888840	tt4307902	1	2
tt4888858	tt0247882	5	7
tt4889160	tt0247882	5	15
tt4889310	tt0247882	5	17
tt4893032	tt4307902	1	3
tt4893038	tt4307902	1	4
tt4893046	tt4307902	1	5
tt4893048	tt4307902	1	6
tt4893084	tt2188671	4	2
tt4893110	tt0452046	11	2
tt4893118	tt0452046	11	3
tt4895542	tt0247882	6	7
tt4896050	tt3398228	3	1
tt4896102	tt2710394	3	3
tt4896874	tt1991564	4	15
tt4898218	tt0459627	2	13
tt4898748	tt2188671	4	3
tt4899778	tt3107288	2	11
tt4907140	tt0247882	6	14
tt4908176	tt1843230	5	10
tt4908292	tt4855108	1	13
tt4909330	tt4591680	1	11
tt4909912	tt3323254	1	13
tt4910560	tt4677934	1	3
tt4911352	tt4591680	1	10
tt4911670	tt2817246	2	5
tt4913006	tt2632424	3	14
tt4913008	tt2632424	3	16
tt4913010	tt2632424	3	15
tt4913012	tt2632424	3	13
tt4913018	tt2632424	3	17
tt4913030	tt2632424	3	22
tt4913032	tt2632424	3	21
tt4913038	tt2632424	3	20
tt4913040	tt2632424	3	19
tt4913042	tt2632424	3	18
tt4916180	tt0203259	17	6
tt4917374	tt4744322	1	2
tt4917582	tt4254242	1	1
tt4918792	tt2136138	3	1
tt4919384	tt1595859	6	3
tt4920092	tt0452046	11	4
tt4921524	tt0460627	11	5
tt4923908	tt3205802	2	2
tt4924338	tt2817246	2	6
tt4924708	tt3488298	2	3
tt4926014	tt2654620	3	10
tt4926018	tt2188671	4	10
tt4927052	tt4422836	1	1
tt4928536	tt3501074	2	6
tt4932416	tt3488298	2	4
tt4932962	tt0324774	\N	\N
tt4933524	tt4916574	1	23
tt4933646	tt2392179	2	14
tt4933656	tt2392179	2	17
tt4933660	tt2392179	2	20
tt4934684	tt2183641	5	1
tt4935386	tt4384086	1	1
tt4936036	tt3566726	2	5
tt4936528	tt2375720	4	1
tt4938932	tt0364845	13	1
tt4940742	tt3501074	2	4
tt4941520	tt2741602	3	2
tt4941872	tt0452046	11	5
tt4942886	tt3562366	1	32
tt4943068	tt0048906	\N	\N
tt4943090	tt4920934	\N	\N
tt4943588	tt2372162	4	4
tt4943628	tt4677934	1	1
tt4943890	tt3648822	3	4
tt4945650	tt4677934	1	6
tt4946072	tt0247882	7	6
tt4948110	tt2754876	10	5
tt4949018	tt1856010	4	5
tt4949028	tt1856010	4	6
tt4949488	tt1780441	6	8
tt4949812	tt4623604	1	7
tt4952458	tt0460627	11	2
tt4953504	tt2644032	7	10
tt4955196	tt4384086	1	3
tt4955396	tt3609352	2	4
tt4955404	tt3609352	2	5
tt4955744	tt1600194	6	3
tt4955848	tt1600194	6	4
tt4955850	tt2372162	4	6
tt4957806	tt4094300	1	2
tt4958998	tt2136138	3	2
tt4959496	tt4465472	1	4
tt4960586	tt2136138	3	8
tt4961208	tt2136138	3	29
tt4962844	tt3521854	1	11
tt4963062	tt3521854	1	12
tt4963066	tt3521854	1	13
tt4963508	tt3521854	1	14
tt4963510	tt3521854	1	15
tt4963512	tt3521854	1	16
tt4963514	tt3521854	1	17
tt4963524	tt3521854	1	19
tt4963528	tt3521854	1	20
tt4964574	tt2136138	3	3
tt4964764	tt2372162	4	5
tt4965426	tt4623604	1	9
tt4965862	tt1877889	4	1
tt4965864	tt1877889	4	5
tt4965866	tt1877889	4	2
tt4965868	tt1877889	4	4
tt4965870	tt1877889	4	3
tt4965872	tt1877889	4	6
tt4965874	tt1877889	4	7
tt4965876	tt1877889	4	9
tt4965878	tt1877889	4	10
tt4965880	tt1877889	4	8
tt4966928	tt4723756	1	2
tt4966952	tt3986390	1	1
tt4967110	tt4422836	1	5
tt4967362	tt3501074	2	3
tt4967370	tt3501074	2	5
tt4967378	tt3501074	2	7
tt4967384	tt2177489	5	2
tt4968918	tt3986390	1	2
tt4968926	tt3986390	1	3
tt4968938	tt3986390	1	4
tt4968944	tt3986390	1	5
tt4968946	tt3986390	1	6
tt4969980	tt4959996	1	2
tt4970044	tt4959996	1	3
tt4970126	tt4959996	1	4
tt4970270	tt4959996	1	1
tt4970306	tt3521854	1	18
tt4970312	tt3521854	1	21
tt4970314	tt3521854	1	22
tt4971010	tt3609352	2	6
tt4971410	tt4465472	1	5
tt4972094	tt1600194	6	2
tt4972258	tt4465472	1	2
tt4972270	tt4465472	1	3
tt4972356	tt1595859	6	4
tt4972648	tt1600194	6	1
tt4972814	tt2262532	3	11
tt4973132	tt3986390	1	0
tt4973664	tt2375720	4	2
tt4973666	tt2375720	4	3
tt4973668	tt2375720	4	4
tt4973670	tt2375720	4	5
tt4973672	tt2375720	4	6
tt4973674	tt2375720	4	7
tt4973676	tt2375720	4	8
tt4974620	tt2710394	3	4
tt4976372	tt4254242	1	2
tt4976402	tt4254242	1	3
tt4976436	tt4254242	1	4
tt4977552	tt2262532	3	12
tt4978440	tt4560434	1	25
tt4981096	tt4971144	1	4
tt4981098	tt4971144	1	2
tt4981100	tt4971144	1	3
tt4981102	tt4971144	1	1
tt4981106	tt4971144	1	5
tt4981114	tt4971144	1	6
tt4981116	tt4971144	1	12
tt4981118	tt4971144	1	10
tt4981120	tt4971144	1	7
tt4981122	tt4971144	1	9
tt4981124	tt4971144	1	8
tt4981126	tt4971144	1	13
tt4981128	tt4971144	1	11
tt4981310	tt4422836	1	2
tt4981316	tt4422836	1	3
tt4981318	tt4422836	1	4
tt4981670	tt1396212	1	1
tt4982004	tt4762394	1	2
tt4982080	tt2372162	4	7
tt4983172	tt4560434	1	28
tt4985696	tt4955406	1	14
tt4985798	tt3609352	2	7
tt4986648	tt1600194	6	6
tt4990894	tt2136138	3	6
tt4990896	tt2136138	3	5
tt4991088	tt0460627	11	3
tt4993690	tt2017048	5	9
tt4995032	tt0452046	11	6
tt4995066	tt0452046	11	7
tt4995250	tt2373743	1	16
tt4995756	tt1396212	1	2
tt4995760	tt1396212	1	3
tt4995768	tt1396212	1	4
tt4995876	tt0460681	11	4
tt4995932	tt4771486	1	14
tt4996228	tt1884856	2	24
tt4996230	tt1884856	2	25
tt4996232	tt1884856	2	26
tt4998144	tt4094300	1	3
tt4998158	tt4973548	1	4
tt4998570	tt4623604	1	11
tt4998904	tt3566726	2	2
tt5000356	tt1688779	7	1
tt5002648	tt1888075	5	5
tt5002680	tt1888075	5	6
tt5002958	tt1396212	1	5
tt5003106	tt1396212	1	6
tt5003788	tt2644032	7	11
tt5004834	tt4465472	1	9
tt5007970	tt1396212	1	7
tt5008262	tt2710394	3	8
tt5008268	tt3609352	2	11
tt5009596	tt0364845	13	5
tt5011946	tt2707408	2	1
tt5012164	tt2817246	2	9
tt5012488	tt4465472	1	6
tt5012752	tt2817246	2	7
tt5012854	tt3521854	2	1
tt5015108	tt2741602	3	4
tt5017986	tt3107288	2	12
tt5018154	tt3566726	2	4
tt5019538	tt2741602	3	5
tt5019970	tt1688779	7	2
tt5020076	tt4901120	1	9
tt5020342	tt1595859	6	5
tt5020356	tt4973548	1	1
tt5020934	tt4384086	1	2
tt5023706	tt3566726	2	3
tt5023724	tt1595859	6	2
tt5024264	tt4778664	1	9
tt5024268	tt4778664	1	10
tt5024280	tt4778664	1	11
tt5024292	tt4778664	1	12
tt5024300	tt4778664	1	13
tt5024308	tt4778664	1	14
tt5024318	tt4778664	1	15
tt5024322	tt4778664	1	16
tt5024324	tt4778664	1	17
tt5024326	tt4778664	1	18
tt5024332	tt4778664	1	19
tt5024334	tt4778664	1	20
tt5024840	tt2786352	\N	\N
tt5025236	tt3609352	2	8
tt5025272	tt1856010	4	7
tt5026604	tt1600194	6	5
tt5026910	tt2188671	4	4
tt5027206	tt2955402	3	2
tt5027208	tt2955402	3	4
tt5027210	tt2955402	3	5
tt5027212	tt2955402	3	6
tt5027214	tt2955402	3	3
tt5027216	tt2955402	3	7
tt5027220	tt2955402	3	8
tt5027222	tt2955402	3	10
tt5027224	tt2955402	3	11
tt5027226	tt2955402	3	9
tt5027228	tt2955402	3	12
tt5027230	tt2955402	3	14
tt5027232	tt2955402	3	13
tt5027234	tt2955402	3	15
tt5027956	tt0452046	11	8
tt5028206	tt3107288	2	13
tt5028604	tt2710394	3	6
tt5028710	tt4991910	1	1
tt5028716	tt4991910	1	2
tt5028726	tt4991910	1	3
tt5028728	tt4991910	1	4
tt5028730	tt4991910	1	5
tt5028732	tt4991910	1	6
tt5028784	tt4991910	1	7
tt5028854	tt4991910	1	8
tt5028860	tt4991910	1	9
tt5028952	tt4991910	1	10
tt5028958	tt4991910	1	11
tt5028988	tt4991910	1	12
tt5028990	tt4991910	1	14
tt5028996	tt4991910	1	16
tt5029014	tt4991910	1	15
tt5029020	tt4991910	1	13
tt5029024	tt4991910	1	17
tt5029034	tt4991910	1	18
tt5029038	tt4991910	1	19
tt5029042	tt4991910	1	20
tt5029046	tt4991910	1	21
tt5029048	tt4991910	1	22
tt5029054	tt4991910	1	23
tt5029058	tt4991910	1	24
tt5029060	tt4991910	1	25
tt5029062	tt4991910	1	26
tt5030014	tt2741602	3	6
tt5031232	tt2431438	2	1
tt5033248	tt3107288	2	14
tt5033480	tt1837576	5	6
tt5033814	tt4307902	2	1
tt5037530	tt1595859	6	7
tt5037682	tt1688779	7	3
tt5039226	tt1826940	5	6
tt5042894	tt3609352	2	9
tt5042902	tt3609352	2	10
tt5042910	tt3609352	2	12
tt5042916	tt3609352	2	13
tt5043314	tt3520702	2	2
tt5044508	tt4816058	3	13
tt5044786	tt0203259	17	5
